Overall Qual,Gr Liv Area,Lot Area,Kitchen Qual,Overall Cond,Exter Qual,Year Built,Total SF,Total Baths,SalePrice
9,1557,4109,5,5,4,1999,3114.0,3.0,12.628070334272698
6,1285,7000,3,7,3,1926,2146.0,1.5,11.887250721636997
6,1811,14115,5,7,3,1956,2884.0,1.0,12.345838935721968
5,759,10320,3,8,3,1912,1210.0,1.0,11.350418300109132
5,864,4060,3,8,3,1922,1728.0,1.0,11.511934974596555
5,1522,6000,3,5,3,1926,2016.0,2.0,11.532737896139919
3,1040,8544,3,4,3,1950,1040.0,2.0,11.439289689006644
8,1502,6820,4,5,4,1985,2990.0,2.5,12.264346270624157
9,1838,14601,5,5,5,2006,3676.0,3.0,12.660331092405906
7,2418,10542,4,5,4,1993,3729.0,3.5,12.739640688812674
6,1212,10420,4,5,3,2009,2424.0,2.0,12.133507329024972
4,869,10122,3,6,3,1948,869.0,1.0,11.40646434386837
7,2021,23257,4,5,4,2006,2889.0,2.5,12.52352951631214
5,1360,7134,3,5,3,1955,1744.0,1.0,11.775297421715827
5,1148,7931,3,5,3,1959,2296.0,2.0,11.794345471549745
6,1839,7700,3,5,3,1966,2595.0,1.5,11.951186847493476
9,1612,8035,5,5,4,2006,3224.0,3.0,12.675766851909591
7,1663,12774,4,5,4,2003,2498.0,2.5,12.167856627501678
5,1728,10624,3,4,3,1964,3456.0,2.5,11.686887175419702
6,1362,7577,4,5,4,2005,2724.0,2.0,12.179220327453931
7,1484,8400,4,5,4,2004,2957.0,3.0,12.269052139516223
7,1710,8450,4,5,4,2003,2566.0,3.5,12.24769911637256
5,1824,12436,3,5,3,1957,3648.0,2.0,11.891368749982085
6,816,5890,3,8,4,1930,1632.0,1.0,11.699413330633599
5,1680,6048,3,7,3,1910,2536.0,3.0,11.651826167019166
5,1190,7728,3,6,3,1962,2296.0,2.0,11.794345471549745
6,1608,10179,3,5,3,1997,2553.0,2.5,12.15214958053555
7,1661,10667,4,6,4,1996,2460.0,3.5,12.264346270624157
7,1733,12394,4,5,4,2003,2580.0,2.5,12.323860125621126
5,2592,10890,3,6,3,1923,3888.0,4.0,11.918397239722838
8,1151,3523,4,5,4,2006,2292.0,3.0,12.019749091416921
5,1049,4235,4,5,4,1984,2098.0,3.0,11.845827048676645
6,1322,2308,3,5,3,1974,2177.0,3.0,11.898194668458823
7,1614,9926,4,5,4,2005,3228.0,3.0,12.411870628505058
6,1434,10200,3,5,3,1974,2868.0,3.0,11.964007453736912
7,2149,12822,4,5,4,2003,3583.0,2.5,12.387089184491993
7,1740,13125,3,6,3,1940,2540.0,1.5,12.299112067295642
7,1320,7750,4,5,4,2003,1980.0,2.5,11.995357787034976
7,1472,14115,3,5,3,1980,2844.0,3.0,12.141539457711714
5,996,13907,3,6,3,1940,1992.0,2.0,11.58989576532275
6,904,6000,3,7,4,1926,1788.0,1.0,11.686887175419702
6,1320,9019,4,5,3,1994,1956.0,2.5,11.918397239722838
7,1145,3203,4,5,4,2006,2290.0,2.0,11.982935344196433
4,864,19138,3,5,3,1951,1728.0,1.0,11.856522261533737
7,1450,5350,3,8,3,1920,2074.0,1.0,11.790564777297387
8,1922,11305,4,5,4,2002,3844.0,3.0,12.549665896013254
7,1446,21872,3,5,3,1996,2175.0,3.0,12.07254696717504
5,960,9239,4,8,3,1963,1920.0,2.0,11.88380602959621
7,1200,3215,4,5,4,2004,1800.0,2.5,11.951186847493476
6,1072,3675,3,5,3,2005,1619.0,2.0,11.904974309480183
7,1851,11727,3,6,3,1969,3702.0,2.0,12.16577655436517
5,912,8020,3,6,3,1964,1824.0,1.0,11.728044909070785
5,1633,11851,4,7,3,1948,2660.0,1.0,11.767575435251748
5,1160,17979,4,6,3,1968,2273.0,2.0,11.934926432385152
7,2640,11700,4,7,4,1880,3880.0,1.5,12.491176396967154
5,1652,10800,3,6,3,1915,2338.0,3.0,11.842236406331555
6,1560,11911,4,5,4,2005,2244.0,2.5,12.066816325306588
5,1298,8212,3,6,3,1941,2018.0,1.0,11.711784520403112
5,1668,9600,3,6,3,1948,2880.0,2.0,11.813037464800539
6,1468,10440,4,5,4,2005,2936.0,3.0,12.511721101590597
7,1080,4447,4,5,4,2003,1610.0,2.5,11.842236406331555
4,1224,9842,3,5,3,1962,1224.0,2.0,11.530775206233024
5,935,13526,3,6,3,1965,1870.0,2.0,11.827743504053695
8,2358,11643,5,5,4,2005,3882.0,3.5,12.706547888433661
8,2097,20896,5,5,4,2005,4174.0,2.5,12.955129822091815
5,1128,8700,3,6,3,1963,2248.0,3.0,11.951186847493476
6,2422,12671,4,7,3,1954,3710.0,3.0,12.449022745701502
4,1092,1894,3,5,3,1970,1638.0,1.5,11.170449240431308
10,2470,12720,5,5,5,2003,5005.0,3.5,13.329379172803593
8,1512,7609,4,9,4,1925,2310.0,3.0,12.35017731849889
7,1646,7128,3,5,3,1941,2564.0,2.0,12.00762780434872
5,792,9022,4,8,4,1924,1560.0,1.0,11.603688960617083
7,1876,11003,4,5,4,2005,3184.0,2.5,12.34496899599742
7,1352,3606,4,5,4,2006,2704.0,3.0,12.175618592671356
8,2392,9452,4,5,4,1997,3788.0,3.5,12.759960632315702
8,1342,6240,4,5,4,2006,2684.0,2.0,12.299112067295642
7,1358,10307,4,5,4,2007,2708.0,3.0,12.26670197321789
5,1073,9981,3,5,3,1967,2146.0,1.0,11.695255355062795
10,2076,13891,5,5,5,2006,4152.0,3.5,13.049794835104816
6,987,1680,3,5,3,1973,1470.0,2.5,11.6172944892629
6,1414,11029,3,8,5,1958,2598.0,2.0,12.081081821061819
5,985,8385,3,8,4,1977,1970.0,2.0,11.917730355182513
7,1536,9135,4,5,4,2002,3072.0,3.0,12.273735966890268
6,1133,8064,3,5,3,1950,1928.0,1.0,11.763691965388299
6,1572,10364,3,5,3,1995,2378.0,2.5,12.031725210748633
5,1764,8838,3,3,3,1957,1764.0,2.5,11.51293546492023
4,1131,5925,3,7,3,1937,2038.0,1.0,11.401681006153428
8,1468,9178,4,5,4,2008,2936.0,2.0,12.3879816172226
6,2237,9839,4,8,3,1980,2949.0,2.5,12.225880174775122
5,1040,12464,4,5,3,1996,2080.0,2.0,11.931642378754141
5,1792,9000,3,5,3,1974,2688.0,3.0,11.798111925972618
3,1605,5790,3,6,4,1915,2445.0,2.0,11.58432477200052
5,1344,10690,3,7,3,1920,2016.0,1.0,11.898194668458823
6,1224,3950,3,8,3,1926,2042.0,1.0,11.652696102959753
5,1188,26142,3,7,3,1962,2376.0,1.0,11.969723533345908
7,2034,9375,4,5,3,1997,3091.0,3.5,12.299112067295642
8,1590,11645,5,5,4,2005,3160.0,3.5,12.594394985777612
5,894,7094,3,5,3,1966,1788.0,1.0,11.736077016252437
6,1416,6000,3,7,3,1948,2196.0,1.5,11.848690308590857
7,1902,17500,5,8,4,1959,3804.0,3.0,12.721888795877375
5,1582,36500,3,5,3,1964,3206.0,2.5,12.154784614286667
6,1603,9650,3,3,3,1923,2387.0,1.0,11.835016210489899
7,1530,14572,4,5,4,2004,3060.0,3.0,12.464587201678082
6,1775,10600,3,5,3,1964,2308.0,2.0,11.822620954414864
6,1707,11088,3,5,3,1978,2847.0,2.0,12.122696471358964
8,1226,3874,4,5,4,1980,2452.0,2.0,12.154784614286667
5,2002,6270,3,6,3,1949,3003.0,2.0,11.884495917930655
6,1179,8240,3,6,3,1960,2358.0,1.0,11.608244735642321
5,1020,14149,3,8,4,1964,2000.0,2.5,12.013706813470414
6,1913,7558,3,6,3,1928,2809.0,1.5,12.083910661257521
6,1093,10738,3,7,3,1966,2186.0,3.0,11.973516181427835
3,1162,6120,3,5,4,1930,1890.0,2.0,11.225256725762893
5,1041,9600,3,6,3,1959,2082.0,2.0,11.732069026983156
8,2531,12257,4,5,4,1995,3849.0,2.5,12.577639650232573
9,2795,15922,5,5,4,2005,4185.0,3.5,12.902165483378688
7,2036,215245,3,5,3,1965,4172.0,4.0,12.834683971615659
7,2090,5062,4,5,4,1984,3280.0,3.0,12.242891437918386
5,1187,14357,3,5,3,1961,2051.0,2.0,11.852969885168331
5,1728,9297,3,5,3,1976,3456.0,4.0,12.144202560946876
5,1073,5400,3,6,3,1921,2146.0,1.0,11.59433032142082
6,1489,9900,3,7,3,1940,2267.0,2.0,11.845827048676645
8,1468,9612,4,5,4,2008,2936.0,2.0,12.407383590534293
6,1571,7837,3,7,4,1993,2370.0,2.5,12.08954444723597
7,1356,10616,4,5,4,2007,1984.0,2.5,12.086387802584193
8,1919,15611,4,5,4,2006,2998.0,2.5,12.359784657728284
9,2728,20431,5,5,5,2005,4576.0,3.5,12.988043102265232
6,912,6768,4,8,3,1961,1824.0,2.5,11.863589378812122
9,1577,7841,5,5,5,2005,3154.0,3.0,12.54254845357358
5,1600,16321,3,6,3,1957,3084.0,2.0,12.242891437918386
6,1380,10143,3,7,3,1963,2760.0,1.5,11.944714374881176
4,816,8877,3,6,3,1938,1632.0,2.0,11.51293546492023
5,764,5232,3,5,3,1925,1444.0,1.0,11.19822841866684
5,874,6953,3,7,3,1971,1738.0,1.0,11.775297421715827
4,985,7898,3,7,3,1920,1561.0,1.5,11.561725152903833
7,1626,9938,4,5,4,1994,3228.0,3.5,12.330504638906516
7,1241,4274,4,5,4,2006,2482.0,2.5,12.20557752297723
7,1482,9000,3,9,3,1920,2132.0,1.5,11.870606902224587
6,1602,16635,4,7,4,1977,3204.0,2.5,12.278397958261774
6,1034,12328,3,5,3,1976,2046.0,2.0,12.042971193457888
7,1950,7399,4,5,4,1997,2925.0,2.5,12.384223015005313
6,1714,8637,3,5,3,1999,2637.0,3.5,12.100717685412471
8,1822,14122,5,5,4,2005,3644.0,2.0,12.464587201678082
6,1204,4500,3,5,3,1998,2408.0,3.0,11.995357787034976
1,1600,31250,3,3,3,1951,1600.0,1.5,11.308370569092329
8,1448,7500,4,5,4,2006,2820.0,2.0,12.38212878217386
7,836,2104,3,6,3,1976,1672.0,1.5,11.763691965388299
5,1200,10800,3,5,3,1987,2400.0,6.0,12.095146671399466
4,1039,8146,3,8,4,1900,1444.0,1.0,11.643962499267984
4,936,6000,3,4,2,1953,1872.0,1.0,11.440365524765756
6,952,8854,2,6,3,1916,1904.0,1.0,11.703554089007538
7,2646,14330,4,4,4,1974,4394.0,4.0,12.468440756144114
6,1200,11340,3,5,3,1923,2400.0,1.0,11.736077016252437
8,1648,3843,5,5,5,2007,3244.0,3.5,12.345838935721968
6,1991,11275,3,7,3,1932,2845.0,1.5,12.301387370778713
5,2008,7800,5,8,3,1948,2904.0,4.0,12.323860125621126
9,1666,6373,4,5,5,2006,3332.0,3.0,12.644621081771527
6,1100,7500,3,5,3,2006,2200.0,1.5,11.891368749982085
6,1422,12090,4,6,3,1981,2844.0,2.0,12.075400019877522
6,848,4426,4,5,4,2004,1696.0,2.0,11.884495917930655
2,438,8400,2,5,3,1920,728.0,1.0,11.002116507732017
10,2046,15431,5,5,5,2005,4040.0,3.5,13.017005083966255
7,1414,8773,4,5,4,2004,2828.0,2.0,12.130815551850676
7,1656,6931,4,5,4,2003,2402.0,2.5,12.016128107502665
7,1402,8640,4,5,4,2008,2804.0,2.0,12.34496899599742
5,1513,7007,3,5,3,1979,1513.0,2.0,11.641520946000865
9,1680,10933,5,5,5,2009,3235.0,2.5,12.686221512376097
6,1176,6000,3,9,4,1937,1874.0,1.0,11.812296455066814
6,1920,7804,3,7,3,1930,2880.0,5.0,11.994740316298905
5,1424,41600,3,5,3,1969,2524.0,2.5,11.951186847493476
4,1414,8248,3,4,3,1922,1828.0,1.0,11.326607934898927
9,2758,13654,5,5,4,2005,4462.0,2.5,12.94323910384853
7,1372,8640,4,5,4,2007,2744.0,2.0,12.43153750053306
5,2233,9555,3,6,3,1979,2233.0,2.5,11.856522261533737
5,1524,11344,3,5,3,1958,2398.0,1.5,11.87757552297847
6,1138,10482,3,8,3,1958,1726.0,1.5,11.884495917930655
8,2524,9600,4,5,4,1981,5048.0,3.5,12.535379989788607
7,1409,12864,4,5,4,2002,2818.0,2.5,12.409017571151187
8,2704,13860,5,7,4,1972,4656.0,3.5,12.75130259456002
7,1932,8749,4,5,4,2003,2911.0,3.5,12.269052139516223
8,2000,10386,4,5,4,2004,4000.0,3.0,12.631016799175821
4,1544,14190,3,7,4,1890,2469.0,2.0,11.835016210489899
8,1685,11824,4,5,4,2006,3370.0,2.0,12.441148720271016
7,1498,8990,4,5,4,2006,2996.0,2.0,12.230282214644559
5,898,8400,3,6,3,1968,1731.0,2.0,11.849404844423074
5,1044,10180,3,6,3,1968,1956.0,2.0,11.842236406331555
5,884,6120,3,7,4,1939,1768.0,1.0,11.635151947212842
8,1615,9345,4,5,4,2007,3230.0,2.0,12.423202148655593
5,1304,2665,3,6,3,1976,1568.0,1.5,11.652696102959753
7,1524,23595,4,6,4,1979,2856.0,2.5,12.468440756144114
4,845,11500,3,3,3,1957,845.0,1.0,11.338583982516495
9,1802,13615,5,5,5,2006,3604.0,2.5,12.826651821423713
4,1669,8707,3,5,3,1924,2762.0,1.5,11.580593459194764
5,1057,7420,3,5,3,1962,2114.0,1.0,11.790564777297387
6,1578,9490,2,7,3,1941,2384.0,2.0,11.798111925972618
7,1368,6955,4,5,4,2005,2736.0,2.0,12.218500103788143
5,1624,10858,3,6,3,1952,3068.0,2.0,11.89478753335453
6,1610,10603,4,7,3,1977,3220.0,3.0,12.230770136157428
8,1593,4923,5,5,4,2001,3186.0,2.5,12.563750586299374
7,1717,13758,4,5,4,1990,2873.0,2.5,12.141539457711714
6,1509,10200,4,5,4,1988,2970.0,3.0,12.07254696717504
5,1440,9350,3,6,3,1964,2160.0,1.5,11.967187086434018
8,2028,11443,4,5,4,2005,3896.0,3.0,12.820990681250251
5,1373,7424,3,5,3,1978,2692.0,2.0,11.984496615013056
6,987,1869,3,6,3,1970,1470.0,1.5,11.571203807011969
5,1464,8814,3,6,3,1968,2196.0,1.5,11.856522261533737
5,1558,14330,3,6,3,1975,2422.0,3.0,12.001511614739405
10,3627,35760,4,5,4,1995,5557.0,4.5,13.345508528717259
10,2633,11400,5,5,5,2001,5266.0,3.5,13.05301544288996
5,914,7920,5,5,3,1970,1828.0,1.0,11.798111925972618
7,1055,2280,3,7,3,1976,2110.0,3.0,11.83138646878959
7,1840,12420,4,5,4,2001,2784.0,3.5,12.345838935721968
5,1113,9600,4,7,4,1950,2226.0,1.0,11.898194668458823
5,969,10356,3,6,3,1975,1938.0,1.5,11.711784520403112
4,1884,6449,3,1,3,1907,2591.0,1.5,11.444325373477971
6,1683,11184,3,5,3,1978,2601.0,2.5,12.058158312538197
5,1274,10475,3,5,3,1991,1898.0,1.5,11.820417517632333
7,1775,9317,4,5,4,1993,2515.0,3.5,12.269052139516223
8,1564,8298,5,5,4,2006,3110.0,2.0,12.496130643234865
9,2944,24572,4,3,4,1977,3938.0,3.0,11.918397239722838
9,1310,4538,4,5,4,2001,2620.0,2.5,12.560247968016562
9,2334,12858,5,5,5,2009,3924.0,2.5,12.837777839071741
8,1848,7379,4,5,4,2000,2823.0,3.5,12.445093483000798
6,1167,9248,4,6,3,1992,2325.0,3.0,12.06105265381003
7,1444,10739,4,5,4,2002,2875.0,3.0,12.220966184120165
7,1258,7697,4,6,4,2007,2504.0,2.0,12.063938642041201
7,1496,17104,4,5,4,2006,2150.0,3.5,12.098854850641
5,864,7000,3,8,4,1978,1728.0,2.0,11.824087219587643
7,1640,7226,4,5,4,2003,2438.0,2.5,12.117246896289503
7,3005,2880,4,5,4,2004,4381.0,2.5,12.545223434482146
8,1694,10475,4,5,4,2008,3388.0,2.0,12.41044511731981
7,1920,10192,4,6,3,1968,2490.0,3.0,12.04355959836804
7,1445,9750,4,5,4,2004,2890.0,2.0,12.136191879981927
7,2295,13346,4,5,4,1992,3390.0,3.5,12.498745990829315
5,1444,9802,3,5,3,2006,1828.0,2.5,12.066816325306588
6,1876,9120,4,6,4,1974,2777.0,2.5,12.128116509451258
7,2197,10010,4,5,4,1993,3277.0,3.5,12.568981617474362
3,2034,43500,3,5,3,1953,2034.0,1.0,11.775297421715827
5,1200,9600,3,6,3,1950,2400.0,1.0,11.774527900858468
7,1947,12552,4,5,4,2004,2938.0,2.5,12.448630513463613
5,950,9758,3,5,3,1971,1900.0,1.0,11.691080018519527
7,1789,10646,3,5,3,2001,2647.0,3.5,12.314931534737134
6,1456,8029,4,5,3,2005,2184.0,2.5,12.07824495582233
6,1004,10530,3,5,3,1977,1979.0,2.0,11.813037464800539
6,1456,2280,3,6,3,1976,2311.0,2.5,11.908346971208951
6,1456,8461,4,5,4,2005,2184.0,2.5,12.0075668272517
8,2376,14215,4,5,4,2005,3534.0,3.5,12.692506186542177
7,2044,10400,3,6,3,1980,2782.0,2.5,12.128116509451258
7,2243,13474,4,5,4,1990,2943.0,3.5,12.323860125621126
7,1114,13072,4,5,4,2004,2228.0,1.5,11.976665770490767
6,864,9100,3,6,3,1959,1728.0,1.0,11.755879486687116
5,1210,5000,4,7,3,1941,1882.0,1.0,11.728044909070785
6,1494,9236,4,5,3,1997,2973.0,3.0,12.28765724080691
7,1418,8696,4,5,3,1997,2836.0,3.0,12.328299127772787
6,2320,7259,4,8,3,1945,3348.0,3.5,12.466515835145202
6,1716,8125,4,5,4,2005,2574.0,2.5,12.210194140489344
3,1077,9786,3,4,3,1922,2084.0,1.0,11.418625774449598
6,1764,15426,4,5,3,1997,2692.0,3.5,12.352339472153524
6,1577,6435,2,5,3,1939,2549.0,1.0,11.850832386224807
7,1472,10784,4,5,4,1991,1856.0,2.5,11.982935344196433
5,2016,26400,3,7,4,1880,2016.0,1.0,11.782960235741939
6,1476,8633,4,5,4,2005,2214.0,3.5,12.063938642041201
6,848,4438,4,5,4,2004,1696.0,2.0,11.881041706925902
5,1382,8750,4,5,3,1955,2764.0,1.5,11.938199736300925
10,2402,15431,5,5,5,2008,5496.0,3.0,13.22672519452875
3,797,9392,3,3,3,1900,1042.0,1.0,10.691967639914864
5,1358,3600,4,7,3,1930,2045.0,1.5,11.732069026983156
7,2673,12388,4,7,3,1980,3716.0,2.5,12.425212191503038
8,1795,10603,4,5,4,2006,2695.0,3.5,12.506180941677357
5,1728,9100,3,5,3,1963,3456.0,3.0,11.736077016252437
5,1193,13110,3,6,3,1972,2346.0,3.0,11.89478753335453
5,972,10895,3,6,3,1955,1944.0,1.0,11.715874472198905
6,1651,12416,3,5,3,1986,3257.0,3.0,12.122696471358964
4,968,10800,3,6,3,1927,1624.0,2.0,11.07443600653965
8,2538,9044,4,5,4,1996,3863.0,2.5,12.706850963741102
7,1986,13600,3,6,3,1965,2754.0,2.5,12.230770136157428
5,954,10780,3,5,3,1976,1865.0,1.0,11.794345471549745
6,1573,2117,4,5,4,2000,2329.0,2.5,12.083910661257521
6,1194,8760,3,6,3,1959,2388.0,2.0,11.904974309480183
6,2007,8400,5,7,3,1900,2924.0,2.0,11.982935344196433
5,1364,8400,3,5,3,1957,2543.0,1.5,11.790564777297387
5,999,10205,3,5,3,1962,1924.0,2.0,11.80932691294063
6,1224,3951,4,5,4,2009,1836.0,2.5,12.010671928196443
5,1422,12342,3,5,3,1960,2400.0,1.0,11.848690308590857
5,1211,9240,3,6,3,1962,2075.0,1.0,11.87757552297847
6,1430,19508,3,5,3,1974,2860.0,2.5,12.165255859329688
6,2259,21000,4,5,3,1953,4068.0,3.0,12.28765724080691
5,990,9750,3,7,3,1994,1980.0,2.0,11.951186847493476
5,1360,7200,4,6,3,1938,2163.0,1.5,11.74006900564972
5,1351,16287,3,6,3,1925,2252.0,2.0,11.711784520403112
5,1195,8741,3,6,3,1946,2390.0,2.0,11.49782197939291
8,1602,10200,4,5,4,2007,3180.0,3.0,12.588613659630019
8,1342,6240,4,5,4,2006,2684.0,3.0,12.364148469034994
6,1394,9500,3,5,3,1963,2788.0,2.5,11.976665770490767
6,1801,14210,3,7,3,1930,2498.0,1.5,12.25486757159303
5,1140,17217,3,5,3,2006,2280.0,1.0,11.344518647594766
5,825,8235,3,7,3,1955,1650.0,2.0,11.736077016252437
8,2726,18044,4,5,4,1986,3005.0,2.5,12.660331092405906
6,1691,9900,3,5,4,1967,3371.0,2.0,12.07254696717504
5,1795,12150,3,5,3,1954,2845.0,2.0,11.78676973513378
3,1183,6000,3,7,3,1948,1832.0,1.5,11.695255355062795
5,894,6600,3,5,3,1962,1788.0,1.0,11.603688960617083
6,1855,9525,3,4,3,1954,2849.0,2.0,11.827013315851762
4,1092,2001,3,5,3,1970,1638.0,1.5,11.225256725762893
8,2122,14333,4,5,4,2007,4230.0,3.5,12.752675560671685
5,1285,8635,3,5,3,1948,1957.0,2.0,11.751950239425476
7,1588,10264,4,5,4,1999,3176.0,2.0,12.273735966890268
7,1200,3180,4,5,3,2005,1720.0,2.5,11.92504173829169
5,1701,16647,3,5,3,1975,3091.0,3.0,12.049424683420915
8,1694,12030,4,5,5,2007,3388.0,2.0,12.669809806411457
8,2550,13440,5,5,4,2006,3658.0,2.5,12.733554776271227
6,1490,8918,4,5,4,2005,2235.0,2.5,12.030534032473051
6,1740,11050,3,5,3,1968,3480.0,1.5,11.918397239722838
6,2614,10800,3,7,3,1974,4136.0,2.5,12.388398368982115
5,1264,9300,3,5,3,1960,2532.0,2.0,12.02874460037869
6,1026,8410,3,6,3,1974,1996.0,2.0,11.870606902224587
6,1824,9400,3,5,3,1971,2736.0,3.0,11.842236406331555
8,2285,11000,4,5,4,2000,3254.0,2.5,12.421188057397055
5,1387,6000,4,4,3,1954,2198.0,2.0,11.440365524765756
5,1284,3500,3,7,3,1947,2004.0,1.5,11.608244735642321
8,1378,4379,4,5,4,2004,2756.0,3.0,12.273735966890268
7,1310,8767,4,5,4,2005,2620.0,2.0,12.013646205940514
6,1933,14598,4,5,4,2007,2827.0,2.5,12.273735966890268
6,1786,9337,4,5,3,1997,2610.0,3.5,12.229549885708273
4,960,8926,3,3,3,1956,1632.0,1.0,11.626263078808801
6,1806,7570,3,5,3,1964,2586.0,1.5,11.882770303874246
8,3194,12168,3,6,3,1934,4159.0,2.5,12.791358964949923
6,1128,18160,3,6,3,1964,2430.0,2.0,11.946038165007204
5,1120,8402,3,5,3,2007,2240.0,1.0,11.898194668458823
8,2417,16059,4,5,4,1991,3705.0,2.5,12.468440756144114
5,928,13300,3,7,3,1956,1856.0,1.0,11.790564777297387
5,1040,7476,3,7,3,1968,2080.0,2.5,11.884495917930655
6,1573,2117,4,5,4,2000,2329.0,2.5,12.086731521684555
4,2650,7200,3,6,3,1967,2650.0,3.0,11.982935344196433
5,925,8638,3,6,3,1963,1850.0,2.0,11.80186424743109
6,848,4435,4,5,4,2003,1696.0,2.0,11.849404844423074
7,1865,10316,4,5,4,2000,2857.0,3.5,12.367345048436391
6,2119,10448,3,6,3,1972,2808.0,2.5,11.970356641102999
5,900,9819,3,5,3,1967,1782.0,1.0,11.711784520403112
5,1060,4224,3,7,3,1976,2100.0,2.0,11.774527900858468
5,1458,9535,3,5,3,1967,2634.0,2.5,12.013706813470414
6,832,7227,4,6,3,1954,1664.0,1.0,11.566475710526321
6,1316,8969,3,6,3,1926,1960.0,2.0,11.884495917930655
6,2267,8068,4,5,4,2002,3277.0,2.5,12.206077645517674
7,2172,14154,4,5,4,2006,3235.0,2.5,12.54254845357358
7,1027,5400,4,6,4,1920,1958.0,1.5,11.695255355062795
7,2730,10380,4,5,4,1986,4232.0,3.5,12.614868865984631
6,1640,8366,4,5,4,2004,2438.0,2.5,12.06105265381003
6,1522,11075,3,5,3,1984,2712.0,2.0,12.111767460549332
5,1144,9204,3,5,3,1963,2288.0,2.5,11.728044909070785
7,1644,12800,4,5,4,1989,3162.0,3.5,12.524530013005734
7,1680,10140,4,5,4,1998,3330.0,3.0,12.270225154674701
6,2521,3964,3,4,3,1973,3463.0,3.5,11.927687224983487
8,1652,5330,5,5,4,2000,3146.0,3.0,12.433212202169729
9,1922,14157,4,5,4,2005,3844.0,3.0,12.841132451487937
7,1492,8000,4,5,4,2002,2984.0,3.0,12.345838935721968
7,1250,4017,4,5,4,2006,1875.0,2.5,12.05467400868968
5,892,7800,4,7,3,1966,1756.0,2.0,11.834291315386718
10,2084,14803,5,5,5,2007,4162.0,3.0,12.861001210669146
5,1017,9143,3,7,3,1900,1363.0,1.0,11.643962499267984
8,2574,9588,5,5,4,2007,4056.0,2.5,12.52815976788113
5,1652,11836,3,5,3,1970,3304.0,2.0,11.89478753335453
7,3222,12376,4,5,3,1990,4895.0,4.0,12.676079399771027
8,1518,12677,5,5,5,2003,3036.0,1.5,12.520887034998584
6,1384,8872,3,5,3,1997,1768.0,2.5,11.992266613576142
4,1181,10012,3,5,3,1972,2319.0,3.0,11.83138646878959
4,1430,10320,2,5,3,1924,2026.0,2.0,11.580593459194764
7,1434,8529,4,5,4,2001,2888.0,2.0,12.149507585033072
7,2156,20781,3,7,3,1968,3724.0,2.0,12.47801017053037
6,1961,12209,4,5,3,2001,2765.0,3.5,12.278397958261774
7,1501,4084,4,6,4,1986,2778.0,3.0,12.394628892852941
7,1501,10335,4,5,4,1999,2991.0,3.0,12.225880174775122
8,2270,11764,4,7,4,1999,3422.0,2.5,12.577639650232573
6,1456,2349,3,5,3,1977,2311.0,2.5,11.834291315386718
8,1414,9056,4,5,4,2004,2121.0,2.5,12.08954444723597
4,1126,8777,4,5,3,1949,1126.0,2.0,11.58989576532275
6,1358,6904,4,5,4,2005,2716.0,2.0,12.269052139516223
5,1436,10836,3,5,3,1922,2328.0,1.5,11.842236406331555
5,1352,10800,4,7,3,1939,2028.0,2.5,11.91170829631447
4,1224,10899,3,5,3,1964,1224.0,2.0,11.542493975902508
6,1256,18265,4,5,4,1986,2512.0,2.0,12.100717685412471
5,2200,8777,3,7,3,1900,3472.0,5.0,11.890683588496984
5,796,8777,3,7,3,1910,1592.0,1.0,11.350418300109132
5,1143,7111,3,7,4,1928,2151.0,1.0,11.835016210489899
8,2373,11631,4,5,4,2004,3425.0,2.5,12.460718739865236
6,3672,19800,4,8,3,1935,5508.0,3.5,12.936036208848487
8,1312,6718,4,5,4,2001,2579.0,2.0,12.103491596905931
6,918,7892,3,5,3,1979,1836.0,2.0,11.507922973347437
5,1176,13770,3,6,3,1958,2334.0,2.0,11.827743504053695
8,1513,15750,4,5,4,1999,2975.0,3.0,12.301387370778713
7,1266,7500,4,5,4,2005,2523.0,2.0,12.07824495582233
6,1299,12150,4,6,3,1979,2300.0,3.0,12.119975396053194
8,1606,9658,4,5,4,2006,3204.0,2.0,12.45254592991672
7,1260,10825,3,7,4,1983,2520.0,3.0,12.111217862017215
8,1648,3843,5,5,5,2007,3244.0,3.5,12.592915429510244
4,1047,10800,3,7,3,1885,1688.0,1.0,11.51293546492023
5,1306,15660,4,8,3,1910,1546.0,1.5,11.775297421715827
7,1258,3922,4,5,4,2006,2516.0,2.0,12.058158312538197
5,1535,7018,3,5,3,1979,1535.0,2.0,11.685693195625964
7,1368,7020,3,5,3,1997,2656.0,4.0,12.278397958261774
6,1242,5707,3,6,3,1935,1825.0,1.5,11.561725152903833
5,2601,9842,3,6,3,1921,3213.0,3.5,12.149507585033072
5,892,9477,3,5,3,1966,1756.0,1.0,11.608244735642321
7,1850,29959,4,6,4,1994,2823.0,2.5,12.421188057397055
6,987,1680,3,6,3,1972,1470.0,2.5,11.48247656671073
5,1365,2160,4,6,3,1973,2130.0,1.5,11.74006900564972
8,1566,9600,4,9,4,1900,2496.0,2.0,11.918397239722838
5,1073,10289,3,7,3,1965,2146.0,2.5,11.957617696467539
6,1302,3903,4,5,4,2005,2604.0,2.5,12.206077645517674
5,2140,8970,3,6,3,1965,2884.0,2.5,12.086731521684555
5,1118,7800,3,7,3,1939,1911.0,2.0,11.694421681264394
6,1355,6882,4,7,3,1914,2039.0,1.5,11.751950239425476
